id,label,proxy_score
104,0.0,12.6015625
105,0.0,12.65625
106,0.0,12.7421875
107,0.0,13.171875
108,0.0,13.7890625
109,0.0,13.484375
110,0.0,12.6328125
111,0.0,13.5703125
112,0.0,13.4453125
113,0.0,13.8203125
114,0.0,13.953125
115,0.0,12.984375
116,0.0,13.7890625
117,0.0,13.65625
118,0.0,13.1953125
119,0.0,13.515625
120,0.0,14.171875
121,0.0,13.046875
122,0.0,14.234375
123,0.0,13.328125
124,0.0,13.71875
125,0.0,13.34375
126,0.0,13.1484375
127,0.0,13.046875
128,0.0,13.171875
129,0.0,13.0703125
130,0.0,14.0078125
131,0.0,12.90625
132,0.0,13.8359375
133,0.0,13.8125
134,0.0,13.2421875
135,0.0,13.25
136,0.0,13.1484375
137,0.0,14.40625
138,0.0,13.2890625
139,0.0,13.90625
140,0.0,13.1796875
141,0.0,13.4375
142,0.0,13.171875
143,0.0,13.3046875
144,0.0,12.828125
145,0.0,13.1171875
146,0.0,13.328125
147,0.0,13.09375
148,0.0,13.1171875
149,0.0,12.859375
150,0.0,13.171875
151,0.0,12.78125
152,0.0,12.9140625
153,0.0,12.5
154,0.0,12.4140625
155,0.0,13.0234375
156,0.0,12.7265625
157,0.0,12.1640625
158,0.0,12.4921875
159,0.0,12.15625
160,0.0,12.96875
161,0.0,13.03125
162,0.0,12.390625
163,0.0,12.9296875
164,0.0,12.859375
165,0.0,12.2578125
166,0.0,12.3984375
167,0.0,12.09375
168,0.0,12.53125
169,0.0,12.5078125
170,0.0,12.8203125
171,0.0,12.921875
172,0.0,12.4453125
173,0.0,13.4296875
174,0.0,13.2421875
175,0.0,12.609375
176,0.0,12.2890625
177,0.0,12.6953125
178,0.0,12.8828125
179,0.0,13.28125
180,0.0,13.78125
181,0.0,13.3203125
182,0.0,13.40625
183,0.0,13.9375
184,0.0,14.109375
185,0.0,13.609375
186,0.0,13.359375
187,0.0,13.734375
188,0.0,14.0546875
189,0.0,13.59375
190,0.0,13.0703125
191,0.0,12.71875
192,0.0,13.34375
193,0.0,14.2109375
194,0.0,14.1953125
195,0.0,14.96875
196,0.0,14.2421875
197,0.0,13.71875
198,0.0,13.5625
199,0.0,13.4609375
200,0.0,13.3671875
201,0.0,13.265625
202,0.0,13.5234375
203,0.0,13.34375
204,0.0,12.84375
205,0.0,12.84375
206,0.0,13.296875
207,0.0,14.2734375
208,0.0,13.9296875
209,0.0,14.3125
210,0.0,13.8671875
211,0.0,14.6796875
212,0.0,14.4609375
213,0.0,14.4453125
214,0.0,14.5546875
215,0.0,13.9375
216,0.0,14.3828125
217,0.0,13.6875
218,0.0,14.15625
219,0.0,13.734375
220,0.0,13.046875
221,0.0,13.296875
222,0.0,13.6484375
223,0.0,14.1953125
224,0.0,14.796875
225,0.0,15.0234375
226,0.0,15.125
227,0.0,14.78125
228,0.0,14.7734375
229,0.0,13.9765625
230,0.0,14.1875
231,0.0,14.0625
232,0.0,14.2265625
233,0.0,14.640625
234,0.0,14.578125
235,0.0,14.40625
236,0.0,14.8515625
237,0.0,14.671875
238,0.0,15.1640625
239,0.0,14.9609375
240,0.0,14.875
241,0.0,14.6953125
242,0.0,13.8515625
243,0.0,14.359375
244,0.0,14.6875
245,0.0,14.5234375
246,0.0,14.640625
247,0.0,14.046875
248,0.0,14.8515625
249,0.0,14.671875
250,0.0,15.0
251,0.0,15.0625
252,0.0,14.875
253,0.0,14.4140625
254,0.0,14.1640625
255,0.0,14.4375
256,0.0,15.09375
257,0.0,15.4921875
258,0.0,15.234375
259,0.0,15.2265625
260,0.0,15.4765625
261,0.0,15.296875
262,0.0,15.28125
263,0.0,14.9453125
264,0.0,15.6328125
265,0.0,15.21875
266,0.0,15.0
267,0.0,14.8125
268,0.0,14.9140625
269,0.0,15.3125
270,0.0,15.375
271,0.0,15.78125
272,0.0,15.25
273,0.0,14.671875
274,0.0,14.15625
275,0.0,13.484375
276,0.0,14.28125
277,0.0,14.03125
278,0.0,13.6484375
279,0.0,13.7421875
280,0.0,14.4140625
281,0.0,14.125
282,0.0,14.3984375
283,0.0,14.0859375
284,0.0,15.0078125
285,0.0,17.0
286,0.0,16.859375
287,0.0,17.203125
288,0.0,17.890625
289,0.0,17.46875
290,0.0,17.40625
291,0.0,17.453125
292,0.0,17.28125
293,0.0,17.296875
294,0.0,16.703125
295,0.0,16.5625
296,0.0,17.140625
297,0.0,16.65625
298,0.0,16.515625
299,0.0,16.734375
300,0.0,17.78125
301,0.0,17.109375
302,0.0,17.28125
303,0.0,17.578125
304,0.0,17.34375
305,0.0,17.375
306,0.0,17.328125
307,0.0,17.9375
308,0.0,17.90625
309,0.0,17.59375
310,0.0,17.234375
311,0.0,17.328125
312,0.0,17.359375
313,0.0,17.046875
314,0.0,17.203125
315,0.0,17.65625
316,0.0,17.328125
317,0.0,16.71875
318,0.0,16.34375
319,0.0,16.90625
320,0.0,16.484375
321,0.0,16.640625
322,0.0,16.703125
323,0.0,17.28125
324,0.0,16.875
325,0.0,16.890625
326,0.0,16.515625
327,0.0,16.625
328,0.0,16.328125
329,0.0,16.953125
330,0.0,17.484375
331,0.0,16.8125
332,0.0,16.3125
333,0.0,16.0625
334,0.0,16.921875
335,0.0,16.65625
336,0.0,18.296875
337,0.0,17.40625
338,0.0,16.21875
339,0.0,16.046875
340,0.0,15.8125
341,0.0,15.703125
342,0.0,15.953125
343,0.0,16.53125
344,0.0,16.71875
345,0.0,16.53125
346,0.0,16.390625
347,0.0,16.71875
348,0.0,17.4375
349,0.0,16.6875
350,0.0,16.640625
351,0.0,16.859375
352,0.0,16.90625
353,0.0,17.1875
354,0.0,17.046875
355,0.0,16.875
356,0.0,17.125
357,0.0,17.6875
358,0.0,17.3125
359,0.0,17.40625
360,0.0,17.15625
361,0.0,16.953125
362,0.0,16.46875
363,0.0,16.375
364,0.0,16.421875
365,0.0,16.828125
366,0.0,17.109375
367,0.0,17.109375
368,0.0,17.171875
369,0.0,17.171875
370,0.0,16.8125
371,0.0,16.921875
372,0.0,17.640625
373,0.0,17.9375
374,0.0,17.546875
375,0.0,17.890625
376,0.0,17.875
377,0.0,17.734375
378,0.0,18.0
379,0.0,18.234375
380,0.0,17.84375
381,0.0,18.015625
382,0.0,17.4375
383,0.0,17.625
384,0.0,18.21875
385,0.0,17.28125
386,0.0,17.9375
387,0.0,18.359375
388,0.0,18.0625
389,0.0,18.078125
390,0.0,17.734375
391,0.0,18.265625
392,0.0,18.234375
393,0.0,18.390625
394,0.0,18.078125
395,0.0,18.0
396,0.0,18.5625
397,0.0,18.15625
398,0.0,17.703125
399,0.0,17.46875
400,0.0,16.609375
401,0.0,17.03125
402,0.0,16.703125
403,0.0,16.96875
404,0.0,17.140625
405,0.0,17.28125
406,0.0,17.046875
407,0.0,16.875
408,0.0,18.609375
409,0.0,17.0625
410,0.0,16.71875
411,0.0,16.765625
412,0.0,16.609375
413,0.0,16.546875
414,0.0,16.703125
415,0.0,17.25
416,0.0,17.1875
417,0.0,17.671875
418,0.0,17.328125
419,0.0,17.625
420,0.0,17.71875
421,0.0,16.6875
422,0.0,16.84375
423,0.0,16.296875
424,0.0,16.578125
425,0.0,16.59375
426,0.0,17.046875
427,0.0,16.890625
428,0.0,16.375
429,0.0,16.109375
430,0.0,15.6796875
431,0.0,16.390625
432,0.0,17.03125
433,0.0,16.640625
434,0.0,16.515625
435,0.0,14.8203125
436,0.0,15.328125
437,0.0,15.359375
438,0.0,15.0546875
439,0.0,15.34375
440,0.0,14.71875
441,0.0,14.8828125
442,0.0,14.96875
443,0.0,15.03125
444,0.0,15.4453125
445,0.0,14.203125
446,0.0,13.7734375
447,0.0,14.46875
448,0.0,15.1015625
449,0.0,14.3515625
450,0.0,14.6640625
451,0.0,14.8125
452,0.0,16.484375
453,0.0,15.2890625
454,0.0,14.4921875
455,0.0,14.71875
456,0.0,15.0234375
457,0.0,14.3125
458,0.0,13.5703125
459,0.0,14.203125
460,0.0,14.1484375
461,0.0,13.859375
462,0.0,14.53125
463,0.0,14.0703125
464,0.0,13.765625
465,0.0,14.0390625
466,0.0,14.1171875
467,0.0,13.9375
468,0.0,13.859375
469,0.0,13.6953125
470,0.0,13.765625
471,0.0,14.578125
472,0.0,13.59375
473,0.0,13.7734375
474,0.0,13.6640625
475,0.0,13.1640625
476,0.0,13.28125
477,0.0,12.78125
478,0.0,13.1171875
479,0.0,13.421875
480,0.0,13.84375
481,0.0,13.4296875
482,0.0,13.2578125
483,0.0,15.5390625
484,0.0,15.078125
485,0.0,14.9453125
486,0.0,15.0390625
487,0.0,14.9609375
488,0.0,15.4921875
489,0.0,14.3515625
490,0.0,14.4296875
491,0.0,14.5390625
492,0.0,14.65625
493,0.0,14.5703125
494,0.0,14.625
495,0.0,15.1171875
496,0.0,14.6015625
497,0.0,14.15625
498,0.0,13.78125
499,0.0,13.671875
500,0.0,14.0546875
501,0.0,13.8984375
502,0.0,13.59375
503,0.0,13.6953125
504,0.0,14.71875
505,0.0,14.7578125
506,0.0,14.0078125
507,0.0,14.78125
508,0.0,13.8984375
509,0.0,13.46875
510,0.0,13.2421875
511,0.0,13.9921875
512,0.0,13.8046875
513,0.0,14.6171875
514,0.0,14.859375
515,0.0,15.1875
516,0.0,14.8125
517,0.0,14.1953125
518,0.0,14.171875
519,0.0,14.609375
520,0.0,14.6953125
521,0.0,14.9453125
522,0.0,15.5703125
523,0.0,15.9453125
524,0.0,15.7265625
525,0.0,15.7421875
526,0.0,15.921875
527,0.0,15.328125
528,0.0,15.4140625
529,0.0,15.3671875
530,0.0,15.6640625
531,0.0,15.140625
532,0.0,14.75
533,0.0,14.78125
534,0.0,15.2109375
535,0.0,15.03125
536,0.0,15.2421875
537,0.0,14.609375
538,0.0,14.21875
539,0.0,14.5546875
540,0.0,14.921875
541,0.0,14.3125
542,0.0,14.234375
543,0.0,15.2734375
544,0.0,14.390625
545,0.0,14.1328125
546,0.0,14.2890625
547,0.0,14.1328125
548,0.0,13.984375
549,0.0,14.0546875
550,0.0,14.375
551,0.0,14.09375
552,0.0,14.1796875
553,0.0,13.7890625
554,0.0,13.9375
555,0.0,15.734375
556,0.0,15.1953125
557,0.0,14.3984375
558,0.0,14.4140625
559,0.0,14.8203125
560,0.0,14.8984375
561,0.0,15.1796875
562,0.0,15.0546875
563,0.0,15.1640625
564,0.0,14.625
565,0.0,14.5
566,0.0,14.21875
567,0.0,15.421875
568,0.0,14.671875
569,0.0,14.203125
570,0.0,13.8046875
571,0.0,13.71875
572,0.0,13.890625
573,0.0,13.8984375
574,0.0,14.125
575,0.0,13.890625
576,0.0,13.875
577,0.0,13.6796875
578,0.0,13.765625
579,0.0,14.171875
580,0.0,13.8125
581,0.0,14.015625
582,0.0,13.8828125
583,0.0,13.0859375
584,0.0,13.9921875
585,0.0,14.5078125
586,0.0,14.0859375
587,0.0,14.375
588,0.0,14.5234375
589,0.0,14.890625
590,0.0,14.1875
591,0.0,14.4765625
592,0.0,13.9296875
593,0.0,14.2734375
594,0.0,14.765625
595,0.0,14.59375
596,0.0,14.203125
597,0.0,14.1640625
598,0.0,14.875
599,0.0,14.578125
600,0.0,14.578125
601,0.0,14.5625
602,0.0,14.328125
603,0.0,15.7578125
604,0.0,14.90625
605,0.0,15.375
606,0.0,14.7890625
607,0.0,14.84375
608,0.0,14.9609375
609,0.0,15.3125
610,0.0,14.71875
611,0.0,15.265625
612,0.0,14.8203125
613,0.0,15.1875
614,0.0,15.2265625
615,0.0,14.3125
616,0.0,13.625
617,0.0,13.7265625
618,0.0,13.7265625
619,0.0,13.2421875
620,0.0,13.2421875
621,0.0,13.6953125
622,0.0,13.4921875
623,0.0,13.6796875
624,0.0,13.7421875
625,0.0,13.6015625
626,0.0,13.703125
627,0.0,13.9296875
628,0.0,13.4609375
629,0.0,13.4921875
630,0.0,13.5859375
631,0.0,13.8046875
632,0.0,13.546875
633,0.0,13.6875
634,0.0,13.6171875
635,0.0,14.046875
636,0.0,14.203125
637,0.0,14.015625
638,0.0,14.3359375
639,0.0,14.25
640,0.0,14.15625
641,0.0,14.125
642,0.0,13.7578125
643,0.0,13.6953125
644,0.0,13.84375
645,0.0,13.421875
646,0.0,13.328125
647,0.0,13.8046875
648,0.0,14.6796875
649,0.0,14.703125
650,0.0,14.3515625
651,0.0,14.1640625
652,0.0,13.59375
653,0.0,13.8515625
654,0.0,14.3828125
655,0.0,14.2265625
656,0.0,14.171875
657,0.0,14.0546875
658,0.0,13.8046875
659,0.0,14.0390625
660,0.0,14.078125
661,0.0,14.1953125
662,0.0,13.90625
663,0.0,14.421875
664,0.0,14.3984375
665,0.0,14.1953125
666,0.0,14.5234375
667,0.0,13.671875
668,0.0,13.859375
669,0.0,14.6640625
670,0.0,15.015625
671,0.0,14.4140625
672,0.0,14.609375
673,0.0,14.8125
674,0.0,15.3671875
675,0.0,15.046875
676,0.0,15.25
677,0.0,15.109375
678,0.0,14.3828125
679,0.0,15.109375
680,0.0,15.328125
681,0.0,14.1640625
682,0.0,15.0703125
683,0.0,15.3203125
684,0.0,14.890625
685,0.0,14.6484375
686,0.0,14.4609375
687,0.0,14.859375
688,0.0,14.28125
689,0.0,14.21875
690,0.0,14.3828125
691,0.0,14.1640625
692,0.0,14.1484375
693,0.0,14.2421875
694,0.0,14.3046875
695,0.0,14.4609375
696,0.0,13.8359375
697,0.0,14.4296875
698,0.0,14.703125
699,0.0,14.8359375
700,0.0,14.59375
701,0.0,13.7890625
702,0.0,14.359375
703,0.0,13.7578125
704,0.0,13.8046875
705,0.0,13.8515625
706,0.0,13.9921875
707,0.0,14.21875
708,0.0,14.171875
709,0.0,14.3828125
710,0.0,13.9921875
711,0.0,14.875
712,0.0,13.9453125
713,0.0,13.4375
714,0.0,14.09375
715,0.0,14.3125
716,0.0,15.453125
717,0.0,14.65625
718,0.0,13.8984375
719,0.0,13.609375
720,0.0,14.1171875
721,0.0,13.9765625
722,0.0,13.8359375
723,0.0,14.703125
724,0.0,13.84375
725,0.0,13.9609375
726,0.0,13.484375
727,0.0,13.5
728,0.0,14.6015625
729,0.0,13.9609375
730,0.0,14.4765625
731,0.0,14.0234375
732,0.0,12.9609375
733,0.0,12.921875
734,0.0,13.078125
735,0.0,13.9921875
736,0.0,13.84375
737,0.0,13.7265625
738,0.0,13.28125
739,0.0,13.28125
740,0.0,13.578125
741,0.0,13.25
742,0.0,13.234375
743,0.0,13.6484375
744,0.0,13.390625
745,0.0,13.1171875
746,0.0,13.4453125
747,0.0,13.5234375
748,0.0,13.1875
749,0.0,13.5390625
750,0.0,16.28125
751,0.0,16.0
752,0.0,15.71875
753,0.0,15.6171875
754,0.0,15.4375
755,0.0,15.65625
756,0.0,15.6953125
757,0.0,15.625
758,0.0,15.5546875
759,0.0,16.296875
760,0.0,16.125
761,0.0,16.015625
762,0.0,16.25
763,0.0,16.234375
764,0.0,16.546875
765,0.0,16.03125
766,0.0,16.890625
767,0.0,15.625
768,0.0,15.4453125
769,0.0,15.921875
770,0.0,15.9375
771,0.0,17.28125
772,0.0,16.0
773,0.0,15.96875
774,0.0,16.046875
775,0.0,16.171875
776,0.0,15.875
777,0.0,15.8515625
778,0.0,15.8671875
779,0.0,15.90625
780,0.0,15.78125
781,0.0,15.7890625
782,0.0,15.8515625
783,0.0,16.25
784,0.0,15.921875
785,0.0,15.78125
786,0.0,16.28125
787,0.0,15.9453125
788,0.0,16.28125
789,0.0,15.609375
790,0.0,15.75
791,0.0,16.015625
792,0.0,15.25
793,0.0,14.890625
794,0.0,15.796875
795,0.0,15.953125
796,0.0,15.421875
797,0.0,15.671875
798,0.0,15.2109375
799,0.0,14.921875
800,0.0,15.1484375
801,0.0,15.2109375
802,0.0,15.109375
803,0.0,14.9453125
804,0.0,16.09375
805,0.0,14.9296875
806,0.0,15.28125
807,0.0,15.9453125
808,0.0,15.734375
809,0.0,15.8125
810,0.0,15.671875
811,0.0,15.4375
812,0.0,15.3203125
813,0.0,15.078125
814,0.0,14.609375
815,0.0,14.8203125
816,0.0,14.578125
817,0.0,14.46875
818,0.0,14.828125
819,0.0,15.03125
820,0.0,15.0078125
821,0.0,15.0625
822,0.0,14.5078125
823,0.0,14.5
824,0.0,14.6640625
825,0.0,15.015625
826,0.0,15.34375
827,0.0,15.0546875
828,0.0,14.625
829,0.0,14.5859375
830,0.0,14.7578125
831,0.0,15.3671875
832,0.0,14.3984375
833,0.0,14.546875
834,0.0,14.8046875
835,0.0,14.609375
836,0.0,14.5703125
837,0.0,14.3984375
838,0.0,14.46875
839,0.0,13.8046875
840,0.0,15.171875
841,0.0,14.96875
842,0.0,14.9453125
843,0.0,14.6015625
844,0.0,15.1171875
845,0.0,15.3046875
846,0.0,15.15625
847,0.0,15.2265625
848,0.0,14.71875
849,0.0,15.0859375
850,0.0,14.25
851,0.0,14.8125
852,0.0,14.5546875
853,0.0,14.859375
854,0.0,14.875
855,0.0,15.390625
856,0.0,14.890625
857,0.0,14.984375
858,0.0,14.9453125
859,0.0,14.7421875
860,0.0,14.65625
861,0.0,14.375
862,0.0,15.328125
863,0.0,14.578125
864,0.0,14.59375
865,0.0,13.3671875
866,0.0,14.0546875
867,0.0,14.4921875
868,0.0,14.6015625
869,0.0,14.546875
870,0.0,13.7734375
871,0.0,14.0234375
872,0.0,14.6796875
873,0.0,14.140625
874,0.0,14.1796875
875,0.0,14.390625
876,0.0,13.875
877,0.0,14.1328125
878,0.0,14.0703125
879,0.0,14.3125
880,0.0,13.8125
881,0.0,13.5703125
882,0.0,13.5625
883,0.0,13.796875
884,0.0,14.1171875
885,0.0,17.1875
886,0.0,15.8359375
887,0.0,15.4375
888,0.0,15.59375
889,0.0,14.8515625
890,0.0,15.984375
891,0.0,14.8046875
892,0.0,15.390625
893,0.0,16.71875
894,0.0,16.40625
895,0.0,15.4765625
896,0.0,15.796875
897,0.0,14.265625
898,0.0,14.671875
899,0.0,14.90625
900,0.0,15.3984375
901,0.0,14.9296875
902,0.0,15.0
903,0.0,15.3203125
904,0.0,15.1953125
905,0.0,14.8515625
906,0.0,14.6875
907,0.0,14.5390625
908,0.0,14.0703125
909,0.0,14.578125
910,0.0,14.8359375
911,0.0,15.484375
912,0.0,14.9765625
913,0.0,14.8828125
914,0.0,15.3203125
915,0.0,15.1640625
916,0.0,14.4296875
917,0.0,13.625
918,0.0,14.265625
919,0.0,15.2265625
920,0.0,15.6328125
921,0.0,14.6953125
922,0.0,15.75
923,0.0,17.171875
924,0.0,17.203125
925,0.0,16.796875
926,0.0,15.7734375
927,0.0,14.859375
928,0.0,14.546875
929,0.0,15.0234375
930,0.0,15.21875
931,0.0,15.2734375
932,0.0,15.4375
933,0.0,14.765625
934,0.0,15.0546875
935,0.0,14.859375
936,0.0,16.78125
937,0.0,14.8828125
938,0.0,15.328125
939,0.0,15.5859375
940,0.0,14.703125
941,0.0,14.625
942,0.0,14.7109375
943,0.0,13.9453125
944,0.0,14.03125
945,0.0,13.859375
946,0.0,14.140625
947,0.0,14.2421875
948,0.0,14.1953125
949,0.0,14.03125
950,0.0,14.1640625
951,0.0,13.9765625
952,0.0,14.25
953,0.0,14.4375
954,0.0,14.109375
955,0.0,14.2734375
956,0.0,14.3671875
957,0.0,14.328125
958,0.0,14.3671875
959,0.0,14.3671875
960,0.0,14.4375
961,0.0,14.4375
962,0.0,14.2578125
963,0.0,14.1015625
964,0.0,13.796875
965,0.0,13.7578125
966,0.0,13.6015625
967,0.0,13.8515625
968,0.0,13.859375
969,0.0,14.0234375
970,0.0,14.3125
971,0.0,14.5859375
972,0.0,15.0078125
973,0.0,15.0859375
974,0.0,15.3671875
975,0.0,15.46875
976,0.0,15.328125
977,0.0,15.140625
978,0.0,14.953125
979,0.0,14.921875
980,0.0,14.59375
981,0.0,14.5546875
982,0.0,15.0
983,0.0,15.0
984,0.0,15.078125
985,0.0,14.7734375
986,0.0,14.9921875
987,0.0,14.3046875
988,0.0,14.078125
989,0.0,14.2109375
990,0.0,14.03125
991,0.0,14.1796875
992,0.0,14.1484375
993,0.0,14.25
994,0.0,14.0625
995,0.0,13.9375
996,0.0,14.0078125
997,0.0,14.109375
998,0.0,14.328125
999,0.0,14.3515625
1000,0.0,13.96875
1001,0.0,14.15625
1002,0.0,14.546875
1003,0.0,14.75
1004,0.0,14.6484375
1005,0.0,14.796875
1006,0.0,15.0859375
1007,0.0,15.078125
1008,0.0,15.1328125
1009,0.0,15.4375
1010,0.0,15.2109375
1011,0.0,14.640625
1012,0.0,14.65625
1013,0.0,14.8046875
1014,0.0,15.125
1015,0.0,14.875
1016,0.0,14.515625
1017,0.0,15.578125
1018,0.0,15.84375
1019,0.0,15.234375
1020,0.0,15.0
1021,0.0,14.6484375
1022,0.0,14.5
1023,0.0,13.6015625
1024,0.0,13.578125
1025,0.0,13.6171875
1026,0.0,13.71875
1027,0.0,14.625
1028,0.0,14.3046875
1029,0.0,14.828125
1030,0.0,14.4375
1031,0.0,14.0625
1032,0.0,13.9140625
1033,0.0,14.015625
1034,0.0,14.234375
1035,0.0,14.5546875
1036,0.0,14.9609375
1037,0.0,15.375
1038,0.0,15.1796875
1039,0.0,15.375
1040,0.0,14.8984375
1041,0.0,14.796875
1042,0.0,14.6796875
1043,0.0,14.140625
1044,0.0,14.5390625
1045,0.0,15.0625
1046,0.0,15.859375
1047,0.0,14.8671875
1048,0.0,14.8515625
1049,0.0,15.4453125
1050,0.0,15.953125
1051,0.0,16.125
1052,0.0,15.703125
1053,0.0,15.5
1054,0.0,15.3828125
1055,0.0,14.953125
1056,0.0,14.546875
1057,0.0,15.46875
1058,0.0,15.5859375
1059,0.0,14.90625
1060,0.0,15.015625
1061,0.0,14.7109375
1062,0.0,14.7109375
1063,0.0,14.765625
1064,0.0,15.140625
1065,0.0,15.125
1066,0.0,15.4296875
1067,0.0,15.265625
1068,0.0,14.8671875
1069,0.0,15.0859375
1070,0.0,14.8671875
1071,0.0,14.5390625
1072,0.0,13.9140625
1073,0.0,14.1796875
1074,0.0,14.234375
1075,0.0,14.40625
1076,0.0,14.4296875
1077,0.0,14.5234375
1078,0.0,14.9765625
1079,0.0,15.765625
1080,0.0,14.921875
1081,0.0,14.671875
1082,0.0,14.7890625
1083,0.0,15.4296875
1084,0.0,14.9453125
1085,0.0,14.640625
1086,0.0,14.7421875
1087,0.0,15.5625
1088,0.0,15.7578125
1089,0.0,15.71875
1090,0.0,15.7890625
1091,0.0,15.96875
1092,0.0,15.46875
1093,0.0,16.15625
1094,0.0,15.8046875
1095,0.0,15.2734375
1096,0.0,15.53125
1097,0.0,15.59375
1098,0.0,15.7734375
1099,0.0,15.8984375
1100,0.0,15.9453125
1101,0.0,15.5078125
1102,0.0,15.1171875
1103,0.0,15.1171875
1104,0.0,15.390625
1105,0.0,15.40625
1106,0.0,15.8515625
1107,0.0,15.1953125
1108,0.0,15.5859375
1109,0.0,15.171875
1110,0.0,15.5859375
1111,0.0,15.765625
1112,0.0,15.8671875
1113,0.0,15.90625
1114,0.0,15.4609375
1115,0.0,15.7890625
1116,0.0,15.265625
1117,0.0,15.671875
1118,0.0,15.515625
1119,0.0,15.4609375
1120,0.0,15.234375
1121,0.0,15.078125
1122,0.0,15.6015625
1123,0.0,15.3671875
1124,0.0,15.25
1125,0.0,15.6171875
1126,0.0,15.6796875
1127,0.0,15.9765625
1128,0.0,15.59375
1129,0.0,16.15625
1130,0.0,16.421875
1131,0.0,16.140625
1132,0.0,15.625
1133,0.0,15.9140625
1134,0.0,16.78125
1135,0.0,16.578125
1136,0.0,15.890625
1137,0.0,16.09375
1138,0.0,16.65625
1139,0.0,16.53125
1140,0.0,16.46875
1141,0.0,15.765625
1142,0.0,15.7734375
1143,0.0,15.0859375
1144,0.0,14.7890625
1145,0.0,14.453125
1146,0.0,14.875
1147,0.0,15.6328125
1148,0.0,15.3125
1149,0.0,14.9609375
1150,0.0,15.0703125
1151,0.0,14.4765625
1152,0.0,14.53125
1153,0.0,15.0
1154,0.0,15.25
1155,0.0,15.0546875
1156,0.0,15.171875
1157,0.0,15.234375
1158,0.0,15.1015625
1159,0.0,14.6953125
1160,0.0,14.84375
1161,0.0,14.8984375
1162,0.0,14.4765625
1163,0.0,14.3515625
1164,0.0,14.3359375
1165,0.0,14.421875
1166,0.0,14.765625
1167,0.0,15.96875
1168,0.0,16.0
1169,0.0,15.7421875
1170,0.0,15.3125
1171,0.0,15.3359375
1172,0.0,15.21875
1173,0.0,15.4609375
1174,0.0,16.03125
1175,0.0,15.8203125
1176,0.0,15.5390625
1177,0.0,15.6875
1178,0.0,15.53125
1179,0.0,15.6875
1180,0.0,15.578125
1181,0.0,15.7109375
1182,0.0,15.7734375
1183,0.0,16.34375
1184,0.0,16.359375
1185,0.0,16.328125
1186,0.0,16.4375
1187,0.0,16.71875
1188,0.0,16.859375
1189,0.0,16.90625
1190,0.0,16.796875
1191,0.0,16.84375
1192,0.0,16.59375
1193,0.0,16.640625
1194,0.0,16.734375
1195,0.0,16.953125
1196,0.0,17.078125
1197,0.0,16.640625
1198,0.0,16.78125
1199,0.0,16.75
1200,0.0,17.015625
1201,0.0,16.96875
1202,0.0,16.734375
1203,0.0,17.0
1204,0.0,16.859375
1205,0.0,15.9921875
1206,0.0,16.265625
1207,0.0,16.046875
1208,0.0,15.9921875
1209,0.0,16.21875
1210,0.0,15.5859375
1211,0.0,16.296875
1212,0.0,16.8125
1213,0.0,17.265625
1214,0.0,17.09375
1215,0.0,17.015625
1216,0.0,17.1875
1217,0.0,16.96875
