id,label,proxy_score
932,0.0,18.171875
933,0.0,17.84375
934,0.0,18.015625
935,0.0,17.828125
936,0.0,17.40625
937,0.0,17.859375
938,0.0,17.90625
939,0.0,19.140625
940,0.0,18.328125
941,0.0,17.71875
942,0.0,17.828125
943,0.0,17.40625
944,0.0,17.40625
945,0.0,17.453125
946,0.0,17.46875
947,0.0,17.421875
948,0.0,17.359375
949,0.0,17.265625
950,0.0,17.359375
951,0.0,18.8125
952,0.0,18.6875
953,0.0,18.6875
954,0.0,18.328125
955,0.0,18.609375
956,0.0,18.578125
957,0.0,18.359375
958,0.0,18.125
959,0.0,18.28125
960,0.0,18.890625
961,0.0,18.65625
962,0.0,18.59375
963,0.0,18.484375
964,0.0,17.9375
965,0.0,17.921875
966,0.0,17.921875
967,0.0,17.75
968,0.0,17.53125
969,0.0,17.390625
970,0.0,17.59375
971,0.0,17.765625
972,0.0,17.484375
973,0.0,17.46875
974,0.0,17.15625
975,0.0,18.03125
976,0.0,17.890625
977,0.0,18.09375
978,0.0,18.125
979,0.0,18.078125
980,0.0,17.671875
981,0.0,17.796875
982,0.0,17.71875
983,0.0,17.375
984,0.0,17.5
985,0.0,17.296875
986,0.0,17.21875
987,0.0,16.6875
988,0.0,16.25
989,0.0,16.328125
990,0.0,15.9453125
991,0.0,16.0
992,0.0,16.0625
993,0.0,16.359375
994,0.0,15.90625
995,0.0,16.3125
996,0.0,16.359375
997,0.0,16.59375
998,0.0,16.890625
999,0.0,17.984375
1000,0.0,16.9375
1001,0.0,17.203125
1002,0.0,17.109375
1003,0.0,17.546875
1004,0.0,17.53125
1005,0.0,17.90625
1006,0.0,17.640625
1007,0.0,17.828125
1008,0.0,18.109375
1009,0.0,18.421875
1010,0.0,18.53125
1011,0.0,18.515625
1012,0.0,18.109375
1013,0.0,18.21875
1014,0.0,18.3125
1015,0.0,17.875
1016,0.0,17.28125
1017,0.0,17.671875
1018,0.0,18.03125
1019,0.0,17.796875
1020,0.0,16.875
1021,0.0,16.5625
1022,0.0,16.859375
1023,0.0,16.6875
1024,0.0,16.96875
1025,0.0,17.03125
1026,0.0,17.125
1027,0.0,17.25
1028,0.0,17.015625
1029,0.0,16.953125
1030,0.0,16.96875
1031,0.0,16.421875
1032,0.0,16.65625
1033,0.0,16.734375
1034,0.0,16.609375
1035,0.0,17.546875
1036,0.0,16.890625
1037,0.0,17.140625
1038,0.0,17.5
1039,0.0,17.640625
1040,0.0,17.3125
1041,0.0,17.515625
1042,0.0,17.421875
1043,0.0,16.90625
1044,0.0,17.078125
1045,0.0,17.765625
1046,0.0,18.046875
1047,0.0,16.984375
1048,0.0,16.125
1049,0.0,16.453125
1050,0.0,17.046875
1051,0.0,17.0625
1052,0.0,17.09375
1053,0.0,17.09375
1054,0.0,16.953125
1055,0.0,17.09375
1056,0.0,16.921875
1057,0.0,17.265625
1058,0.0,17.578125
1059,0.0,18.09375
1060,0.0,17.703125
1061,0.0,17.25
1062,0.0,17.046875
1063,0.0,16.828125
1064,0.0,16.9375
1065,0.0,17.28125
1066,0.0,17.625
1067,0.0,17.671875
1068,0.0,17.265625
1069,0.0,17.296875
1070,0.0,17.21875
1071,0.0,17.515625
1072,0.0,16.921875
1073,0.0,17.15625
1074,0.0,17.078125
1075,0.0,17.609375
1076,0.0,17.40625
1077,0.0,18.171875
1078,0.0,18.15625
1079,0.0,18.3125
1080,0.0,17.96875
1081,0.0,17.46875
1082,0.0,17.546875
1083,0.0,18.359375
1084,0.0,17.140625
1085,0.0,16.8125
1086,0.0,17.15625
1087,0.0,18.25
1088,0.0,17.984375
1089,0.0,17.796875
1090,0.0,17.5
1091,0.0,17.546875
1092,0.0,17.0625
1093,0.0,17.1875
1094,0.0,17.34375
1095,0.0,18.0
1096,0.0,17.265625
1097,0.0,17.09375
1098,0.0,17.03125
1099,0.0,17.296875
1100,0.0,16.890625
1101,0.0,16.796875
1102,0.0,16.65625
1103,0.0,16.78125
1104,0.0,17.15625
1105,0.0,17.359375
1106,0.0,17.453125
1107,0.0,18.59375
1108,0.0,17.6875
1109,0.0,17.984375
1110,0.0,17.71875
1111,0.0,17.265625
1112,0.0,17.25
1113,0.0,17.125
1114,0.0,16.90625
1115,0.0,17.34375
1116,0.0,16.796875
1117,0.0,17.140625
1118,0.0,17.5625
1119,0.0,17.90625
1120,0.0,17.46875
1121,0.0,17.234375
1122,0.0,17.796875
1123,0.0,17.515625
1124,0.0,17.75
1125,0.0,17.5
1126,0.0,17.53125
1127,0.0,17.921875
1128,0.0,17.734375
1129,0.0,17.640625
1130,0.0,17.703125
1131,0.0,17.484375
1132,0.0,17.3125
1133,0.0,17.328125
1134,0.0,17.59375
1135,0.0,18.203125
1136,0.0,17.8125
1137,0.0,17.984375
1138,0.0,18.078125
1139,0.0,18.6875
1140,0.0,18.59375
1141,0.0,18.515625
1142,0.0,18.53125
1143,0.0,18.28125
1144,0.0,17.203125
1145,0.0,16.84375
1146,0.0,17.359375
1147,0.0,17.546875
1148,0.0,17.28125
1149,0.0,17.140625
1150,0.0,17.0625
1151,0.0,16.75
1152,0.0,16.78125
1153,0.0,16.59375
1154,0.0,17.046875
1155,0.0,18.09375
1156,0.0,17.25
1157,0.0,17.1875
1158,0.0,17.171875
1159,0.0,17.265625
1160,0.0,17.03125
1161,0.0,16.984375
1162,0.0,16.984375
1163,0.0,17.140625
1164,0.0,16.890625
1165,0.0,17.046875
1166,0.0,17.15625
1167,0.0,20.046875
1168,0.0,19.03125
1169,0.0,18.515625
1170,0.0,18.1875
1171,0.0,18.03125
1172,0.0,17.703125
1173,0.0,17.53125
1174,0.0,17.75
1175,0.0,17.65625
1176,0.0,18.0
1177,0.0,17.703125
1178,0.0,17.765625
1179,0.0,18.859375
1180,0.0,18.125
1181,0.0,18.3125
1182,0.0,18.3125
1183,0.0,18.84375
1184,0.0,18.96875
1185,0.0,19.28125
1186,0.0,19.359375
1187,0.0,19.28125
1188,0.0,19.125
1189,0.0,19.0
1190,0.0,19.125
1191,0.0,20.8125
1192,0.0,19.84375
1193,0.0,19.78125
1194,0.0,19.0625
1195,0.0,18.96875
1196,0.0,18.828125
1197,0.0,18.5
1198,0.0,18.5625
1199,0.0,18.1875
1200,0.0,18.21875
1201,0.0,18.421875
1202,0.0,18.59375
1203,0.0,20.53125
1204,0.0,19.75
1205,0.0,19.171875
1206,0.0,18.671875
1207,0.0,18.375
1208,0.0,18.1875
1209,0.0,18.125
1210,0.0,18.203125
1211,0.0,18.03125
1212,0.0,17.828125
1213,0.0,17.875
1214,0.0,17.875
1215,0.0,18.890625
1216,0.0,18.546875
1217,0.0,18.5
1218,0.0,18.5
1219,0.0,18.671875
1220,0.0,18.140625
1221,0.0,18.515625
1222,0.0,18.734375
1223,0.0,18.734375
1224,0.0,18.59375
1225,0.0,18.375
1226,0.0,18.453125
1227,0.0,19.28125
1228,0.0,18.796875
1229,0.0,18.703125
1230,0.0,18.15625
1231,0.0,18.15625
1232,0.0,18.0
1233,0.0,17.765625
1234,0.0,17.765625
1235,0.0,17.90625
1236,0.0,17.8125
1237,0.0,17.875
1238,0.0,17.40625
1239,0.0,18.359375
1240,0.0,17.9375
1241,0.0,17.734375
1242,0.0,17.859375
1243,0.0,17.625
1244,0.0,17.5625
1245,0.0,17.71875
1246,0.0,18.0
1247,0.0,18.078125
